"playerId"|"goals"|"assists"|"matches"|"penalties"
7121|7|1|9|0
5545|8|3|15|0
8065|9|3|17|0
7466|49|10|19|0
12404|4|1|13|0
9660|63|15|67|3
10879|7|10|27|1
9210|50|23|45|2
13400|46|24|44|0
12551|16|13|22|1
9229|17|8|63|1
7538|41|23|116|3
15215|1|1|11|0
297|0|0|7|0
11426|5|2|29|0
9359|70|24|71|7
3517|1|0|2|0
384|1|11|87|1
11336|29|11|44|0
7971|123|25|72|2
13165|33|5|63|2
1384|3|1|17|0
482|48|31|102|1
2558|16|12|46|0
1026|9|5|12|2
15519|58|42|116|11
6653|11|15|20|1
8019|25|3|12|0
12249|125|74|126|18
2711|184|35|56|0
2999|122|69|145|14
11152|3|1|10|0
2036|2|3|60|0
12991|96|69|147|20
8213|6|4|17|0
15676|1|10|13|0
2485|0|0|7|0
5577|34|16|73|2
14537|2|2|8|1
13507|7|8|14|1
13914|33|16|22|0
14072|0|0|33|0
9612|2|0|7|0
10932|7|12|73|1
13428|0|0|2|0
10233|150|69|86|5
13904|34|18|19|0
5222|68|24|90|5
6089|0|0|1|0
1998|4|1|8|0
5627|0|1|3|0
12674|0|1|19|0
2401|1|0|4|0
15758|1|0|6|0
3841|95|67|180|4
13624|0|0|2|0
4863|0|0|3|0
12213|102|42|89|2
2344|11|5|25|0
14230|0|0|4|0
8098|12|8|26|1
14018|11|9|51|0
4925|8|12|84|0
5939|0|1|9|0
4733|97|54|130|9
15457|178|78|144|1
10756|119|60|160|8
12029|0|2|8|0
9021|0|0|30|0
4960|0|0|2|0
14686|170|82|173|7
3182|171|118|127|6
9613|13|10|20|0
1381|100|49|141|14
8081|3|1|39|0
8273|30|24|20|0
7028|1|0|2|0
2803|1|0|8|0
10076|0|0|4|0
14480|3|5|20|0
967|4|1|12|1
5082|0|0|2|0
15299|0|0|4|0
2005|0|0|4|0
5004|76|29|55|4
9879|38|14|11|1
10714|10|11|37|1
9868|2|2|8|0
9364|26|6|10|0
5321|52|25|58|1
12853|6|10|18|0
14443|56|22|86|3
5306|24|32|50|0
7904|0|2|2|0
8344|139|44|58|1
10978|77|24|51|2
12761|36|24|77|3
8494|21|6|14|0
4669|9|3|28|0
12402|9|11|47|1
3368|1|2|10|0
4513|7|4|19|0
7167|1|2|9|0
4646|2|0|6|0
13058|0|1|3|0
12802|24|4|21|1
6678|8|2|10|0
9907|5|7|32|1
390|19|2|16|0
5523|3|4|80|0
6151|19|8|33|0
5561|18|11|23|0
13665|0|1|3|0
3801|0|0|16|0
1608|117|80|165|6
3033|2|0|2|0
12182|4|0|2|0
11086|56|19|69|4
814|35|16|46|0
5572|0|1|8|0
2174|2|2|3|0
2933|0|0|7|0
11295|0|0|4|0
9857|11|9|62|4
9798|12|11|35|0
2637|53|12|41|2
9430|0|6|52|0
3586|5|2|10|0
8202|18|8|25|1
14127|1|0|2|0
9420|0|0|2|0
7465|0|0|2|0
13064|0|1|3|0
9881|228|61|126|10
10340|134|99|176|6
8712|4|1|3|0
6575|11|6|24|0
7216|0|0|2|0
12054|0|0|3|0
2912|14|6|30|1
2284|1|1|10|0
11296|37|27|93|1
7433|0|0|42|0
415|1|3|26|6
6582|102|44|54|9
924|94|38|58|14
4546|4|2|15|3
41|0|0|14|0
5409|1|1|16|0
14391|99|96|185|20
12289|51|45|48|7
6733|37|27|36|7
11219|61|41|48|5
2507|95|43|76|18
12827|0|0|27|0
11393|35|8|26|2
10298|271|175|108|10
12780|8|8|19|3
5410|0|5|139|3
5600|27|23|69|16
10266|28|30|40|14
8035|39|26|114|15
14334|0|2|21|2
11448|10|6|22|4
10359|10|10|20|5
9706|42|21|22|1
897|6|4|12|4
1866|180|146|155|12
2894|6|5|39|3
6090|6|4|42|0
585|12|20|121|9
9272|10|7|61|3
3384|0|2|26|0
1478|4|6|66|14
6600|18|9|43|4
12493|8|14|144|25
15426|0|5|22|3
13129|95|49|64|15
15125|0|0|3|0
618|0|0|17|0
9545|2|3|12|0
6842|0|0|25|1
14574|1|1|14|3
7549|50|30|25|19
4297|129|83|111|10
7423|6|7|5|2
13782|0|1|5|1
10200|129|155|72|12
3334|0|0|3|0
475|0|2|8|2
8084|83|110|82|8
4107|7|10|26|0
1488|3|2|10|2
2099|20|29|136|32
15568|9|9|22|11
7191|0|6|22|0
14499|0|0|5|0
11523|3|5|23|5
13954|10|4|48|5
4720|3|1|6|0
8572|0|0|7|0
7720|7|5|29|2
12172|33|75|180|15
12097|1|0|10|0
14116|13|11|59|1
5014|6|1|33|2
14838|46|32|136|17
3536|3|12|11|0
14546|1|1|6|0
266|0|3|72|1
7327|18|18|44|11
2000|0|0|4|0
1431|0|0|2|5
13652|3|1|33|1
11003|61|22|101|8
13310|0|0|2|1
7708|12|6|45|1
3169|14|7|90|1
2470|30|9|41|4
2242|0|0|5|0
7540|18|17|21|0
13653|14|29|52|22
9807|1|0|5|1
5198|12|12|24|2
936|12|3|24|3
15191|12|2|16|4
12027|1|0|15|1
12602|1|0|7|1
7581|1|4|12|4
12133|1|1|23|0
14880|157|95|130|13
7797|77|26|115|14
143|134|119|187|18
14554|251|154|191|66
13784|2|0|4|0
11145|31|16|41|0
6418|0|0|12|1
11030|33|24|97|3
13685|42|36|97|2
170|2|8|21|2
9852|57|80|86|16
348|72|63|78|1
15127|4|2|5|2
12381|4|2|8|0
12963|4|2|7|2
9351|0|4|104|1
597|9|6|21|2
4051|0|0|3|0
7907|0|0|3|0
1461|0|0|3|0
7197|9|0|12|1
5366|0|0|5|0
12328|0|0|5|0
7769|31|15|51|2
8594|35|31|85|5
7188|1|1|6|1
1403|36|16|28|13
8522|88|71|67|2
13289|193|103|93|7
15750|34|31|27|3
13550|1|0|3|1
7361|22|18|81|11
9165|2|4|29|1
11080|0|0|1|0
1414|19|13|28|7
3185|4|4|28|3
7441|9|16|71|10
14456|7|5|13|2
9409|0|3|5|1
9017|0|0|2|1
11816|0|0|12|0
6386|4|3|7|0
6757|0|0|1|0
6012|67|33|139|4
614|35|30|78|1
7148|1|2|15|0
9080|0|0|1|0
6267|0|1|3|0
8311|0|1|7|0
6009|2|1|17|0
8950|152|101|176|13
979|1|2|104|0
9889|63|62|139|9
3414|20|24|78|1
9099|15|6|15|1
11386|42|74|135|3
909|8|8|47|0
15808|1|0|5|0
13204|22|16|51|1
2562|1|2|8|0
6826|1|0|10|0
11542|0|0|5|1
4756|15|3|60|2
13337|12|7|14|0
9806|5|4|37|0
2990|0|0|9|1
5494|0|1|10|0
4995|13|5|22|2
5839|3|2|26|1
62|0|0|6|0
8002|0|0|6|0
3896|14|17|95|1
3143|29|24|63|0
3649|9|8|50|1
3483|31|9|69|9
15703|3|3|30|0
2244|21|6|39|2
4092|172|82|154|18
4511|6|3|4|3
12809|4|4|9|6
4750|45|18|51|13
7129|2|0|7|1
6742|7|2|19|2
9475|2|2|18|0
1161|1|0|4|0
4352|1|1|39|0
1673|20|4|56|3
2196|2|4|30|0
4056|5|0|29|0
10611|50|52|154|0
502|5|0|17|1
15053|0|0|27|0
10938|20|13|58|2
10567|87|46|46|2
2815|0|0|5|0
15357|53|33|109|2
6264|7|4|33|1
7308|3|4|22|0
6488|6|3|18|0
13013|80|37|84|4
5942|176|70|137|12
5066|53|40|89|2
14474|29|18|75|2
2311|4|10|85|1
7387|21|31|67|1
11359|40|7|28|0
1734|3|1|26|0
2222|46|45|82|0
14150|11|10|49|0
12148|0|2|15|0
10985|160|87|161|4
8711|6|9|27|0
12363|2|1|14|0
11691|3|7|49|0
11304|3|0|21|0
3373|83|25|102|3
6072|0|3|56|0
6648|0|4|83|0
9093|2|2|134|0
10297|47|59|169|8
14547|86|38|119|14
1952|9|5|25|2
12781|34|22|74|15
10497|1|0|3|0
10982|2|0|4|0
2169|7|8|36|1
15651|16|19|37|13
11616|18|12|45|1
10225|0|0|3|0
987|0|0|2|0
237|0|0|4|3
13120|49|18|58|4
14428|1|0|1|0
7143|1|0|10|0
13323|3|0|11|3
302|33|15|79|1
1008|13|20|69|2
5922|29|12|132|5
7190|1|0|2|0
5363|2|2|8|2
7475|7|17|72|1
10213|11|6|16|3
14260|3|5|6|2
2920|698|629|194|53
7101|20|17|25|4
6050|407|332|153|34
4274|59|40|58|11
7271|0|0|2|0
6407|99|41|80|6
13234|12|7|27|5
15383|2|3|14|0
6942|51|36|80|5
2874|14|3|34|0
11198|24|10|56|6
15475|16|6|34|0
7641|8|1|10|0
1213|4|4|13|0
8599|0|6|41|0
13495|16|12|35|2
3440|0|1|6|0
2191|0|0|2|0
15271|33|16|54|1
2399|4|0|8|0
2094|0|0|5|0
11813|11|8|25|0
8127|2|0|2|0
10772|0|0|2|0
4311|271|50|95|10
10573|0|5|38|0
10081|30|24|73|13
11265|0|0|2|0
13955|5|3|6|0
6892|9|3|11|0
1338|0|0|3|0
10864|1|0|16|0
15398|8|7|70|2
2163|4|0|5|0
6696|0|0|9|0
962|44|24|62|6
11518|0|0|6|0
9235|0|0|4|0
8999|22|17|138|0
928|0|0|2|0
1646|0|1|4|0
9909|16|8|65|3
6497|6|5|20|2
6795|1|1|8|0
7236|1|0|15|0
6859|0|3|10|1
1463|1|5|13|3
5646|0|1|2|0
12433|0|0|2|0
9139|0|0|4|1
10399|8|4|15|0
9996|6|9|22|0
4868|1|2|9|0
925|9|6|8|0
2291|0|1|4|0
14711|13|4|10|1
4114|11|4|10|1
5484|1|2|4|0
7254|0|0|8|1
2827|10|5|10|1
11574|0|0|4|0
8875|0|1|8|0
15662|0|0|2|0
1473|0|0|20|0
9847|1|1|27|1
1794|38|8|37|4
8443|14|5|38|15
5987|2|7|20|2
14865|14|11|29|0
8641|37|9|27|1
13913|16|8|25|0
7499|13|4|25|0
9002|13|9|32|0
10245|12|3|30|0
7383|0|0|2|0
5700|0|3|8|1
2834|7|7|21|3
9445|1|0|2|0
12592|1|0|6|1
1495|5|3|4|0
14709|0|0|2|0
12007|1|1|4|0
1837|0|0|2|0
7013|84|78|121|16
15767|1|0|2|0
10336|1|2|2|0
7689|5|1|17|0
122|131|99|205|2
2861|0|3|10|0
10174|8|5|58|1
97|4|1|20|0
10312|5|9|44|0
8342|32|8|60|11
6798|78|32|105|4
1514|2|1|6|0
1250|12|6|36|0
6770|1|2|38|1
7944|41|14|82|7
7608|0|1|53|0
8441|6|3|7|0
8937|9|4|14|0
326|1|4|12|0
2923|2|6|16|0
12650|7|6|52|0
6818|27|19|96|7
14926|2|0|19|0
9532|285|70|130|12
15183|31|10|45|6
14383|0|0|13|0
3658|0|1|7|0
6588|43|16|27|2
3906|2|2|6|0
13828|8|6|12|0
11498|13|6|8|0
4086|0|7|43|0
15790|4|2|18|0
1892|1|2|8|0
13417|9|9|13|0
13528|0|1|10|0
13905|298|81|114|1
3690|0|0|6|0
1631|15|4|59|0
13394|3|2|20|0
1257|39|45|149|11
9785|28|7|48|0
15609|2|0|3|0
10142|0|0|17|0
11032|0|0|2|0
7449|0|0|2|0
2266|75|46|100|0
7106|0|0|5|0
10650|0|0|5|0
5819|5|5|46|0
7704|1|0|4|0
10904|3|1|1|0
9705|0|0|1|0
14471|5|7|8|0
13119|0|0|1|0
5923|24|9|15|0
6542|3|9|28|0
2865|42|31|146|16
11508|248|89|160|9
15116|1|1|96|0
118|84|55|135|1
9553|85|53|110|5
859|4|1|28|1
13009|12|4|37|1
9777|23|7|11|0
620|0|4|93|0
13272|77|52|126|6
10681|178|82|109|7
537|0|0|2|0
11767|37|12|48|0
11110|4|0|6|0
5803|3|1|12|0
3147|13|1|12|0
14422|1|6|33|0
12896|0|3|9|0
2657|2|3|78|0
10688|75|26|67|2
15464|0|0|4|0
1619|24|16|49|3
3034|0|0|2|0
5556|19|3|20|0
15085|133|27|110|10
10425|3|5|23|0
10746|5|1|7|0
9759|26|20|112|0
6344|42|51|81|6
7600|0|0|2|0
10204|0|0|1|0
5043|3|2|8|0
4401|93|57|57|5
7654|0|0|3|0
3761|9|0|20|0
9083|89|56|55|3
11743|0|0|6|0
7090|27|15|57|3
8603|0|0|2|0
12244|5|4|4|0
1378|7|2|3|1
8749|5|3|25|0
8152|0|0|1|0
9579|7|6|13|2
12003|9|9|25|1
6991|171|99|197|44
10309|83|59|121|17
14692|2|0|7|0
10124|0|0|35|0
44|0|1|17|0
9796|1|1|6|0
4422|4|2|19|0
7259|29|15|63|9
3869|9|3|68|6
5413|13|3|18|4
8958|1|2|4|0
4854|35|17|23|7
14295|5|2|112|4
3804|38|14|99|6
4001|0|0|2|1
12176|5|2|7|0
4260|0|0|6|0
14784|0|0|10|0
1183|18|1|23|5
11165|8|2|7|1
2119|17|31|74|4
14635|0|0|4|0
1229|26|12|17|1
2836|6|5|45|1
14814|14|9|47|3
6346|4|1|2|0
1709|27|11|32|7
4424|2|1|4|1
10459|1|1|2|0
15048|0|0|1|0
12472|0|0|2|0
10129|0|0|5|0
8510|0|0|16|0
2347|3|1|6|0
4308|0|0|5|0
7674|2|1|5|0
11658|11|11|53|4
8496|36|13|93|5
15535|67|59|78|3
8287|10|5|10|1
14876|27|29|98|13
11083|2|0|8|1
13840|6|1|52|2
9598|9|8|72|7
10323|1|0|8|0
3607|20|4|53|2
1341|64|30|98|5
5317|92|42|101|13
3877|0|1|6|0
14024|4|2|13|0
14706|0|1|30|1
12177|0|0|4|0
123|252|105|117|19
5636|0|0|2|0
2068|3|1|7|0
1469|0|0|5|1
2056|0|0|5|0
5418|0|1|5|0
1872|19|12|31|2
1701|5|7|28|0
1593|3|0|6|0
290|11|3|8|0
1669|34|8|118|0
12614|58|58|165|2
10593|34|8|37|1
8006|1|0|8|1
3139|0|0|6|0
8449|0|0|6|0
2330|0|0|6|0
42|0|3|16|0
958|3|2|27|2
12106|0|0|17|0
9554|11|6|15|2
6425|0|0|2|0
9288|1|0|2|0
6365|1|0|4|0
645|1|0|12|1
185|0|0|2|0
12360|0|1|55|0
2509|0|4|18|0
1751|43|14|27|4
2001|1|0|6|0
4361|2|0|4|0
15139|2|1|6|0
15667|274|139|137|4
6051|254|127|121|6
6066|34|14|42|1
9534|24|6|30|1
11406|188|99|100|5
2351|0|1|2|0
8353|32|9|26|1
11205|1|0|13|0
11028|1|1|34|0
3411|2|6|41|1
75|255|104|152|13
4267|0|2|10|1
6877|2|2|28|0
11077|78|14|45|2
7592|24|7|22|1
5691|10|7|30|0
8154|1|0|16|0
6806|2|1|8|0
10475|39|5|39|1
6558|1|4|13|0
3159|1|1|6|0
2487|6|2|21|0
10|4|0|6|0
4821|2|1|22|0
5781|4|0|15|0
12934|0|2|26|0
4018|0|0|9|1
15207|3|2|21|0
4723|3|2|17|0
14702|0|0|6|1
3416|3|3|29|1
187|0|0|5|0
10891|74|37|82|3
13155|7|2|10|0
11798|3|6|62|0
14112|4|3|29|0
15735|144|64|63|5
617|27|37|79|6
1067|3|0|13|0
13941|253|97|146|12
15796|3|2|17|0
1231|95|70|90|5
3089|0|0|6|0
13551|11|6|39|0
10586|4|10|88|1
4448|66|27|49|4
13482|44|35|112|3
3249|31|12|61|11
10136|0|0|1|0
7794|39|34|72|5
12124|3|3|8|0
10694|18|31|97|9
11843|48|19|115|11
10293|101|16|63|9
7666|25|18|26|0
637|118|103|123|9
7529|1|0|2|1
1696|7|10|57|2
13303|10|0|26|0
2379|3|18|93|0
9979|7|1|11|0
1663|94|40|53|10
1972|3|0|4|1
6351|44|29|72|1
10198|2|0|6|2
10794|0|0|2|0
6211|11|18|17|1
14214|0|0|6|1
287|25|12|27|4
15282|0|1|12|0
13212|3|1|10|0
14019|15|12|89|1
7642|1|0|6|0
2938|0|0|4|0
8502|156|62|116|0
3335|130|61|124|9
1867|0|0|2|0
11232|5|3|18|1
1006|1|2|20|0
1834|9|4|16|0
11248|2|1|5|0
13557|0|0|3|0
14158|0|0|15|0
11949|32|15|62|3
14399|1|2|3|0
638|4|7|16|1
7063|62|30|80|6
7325|19|9|73|2
2893|0|0|1|0
10216|0|0|1|0
8465|2|1|11|0
10653|0|0|1|0
4913|0|0|1|0
3919|5|0|22|0
12964|2|1|11|0
4952|0|0|2|0
8840|0|0|2|0
13651|0|0|2|0
11849|2|0|2|0
2383|0|0|2|0
14864|0|0|1|0
13437|2|6|36|5
13587|0|0|7|0
6849|26|21|57|8
10313|13|6|13|1
11486|4|3|35|2
5087|7|5|7|2
12013|37|38|20|3
92|38|43|36|17
6645|0|1|5|3
12263|3|1|6|0
6143|14|12|38|2
5476|0|2|2|1
8391|66|36|88|9
9174|6|3|12|0
13773|8|6|40|3
11432|8|4|19|2
6728|40|38|68|10
13494|0|0|1|0
4690|0|1|7|0
5230|5|8|56|1
10321|1|0|5|0
7965|8|12|108|4
220|17|9|71|5
7409|103|52|91|9
15605|3|2|8|3
12713|9|5|31|3
4519|9|7|35|2
5944|19|6|32|3
8988|4|0|12|1
9122|0|0|2|0
14417|4|7|16|0
6158|62|30|24|3
14978|4|1|8|1
9260|1|0|9|2
8569|1|1|2|0
9512|1|0|4|0
11665|14|9|34|1
5896|5|1|9|1
5599|5|2|16|0
12346|0|0|2|0
12886|2|10|18|0
4977|74|33|54|11
11412|5|2|38|0
9587|1|1|60|0
3792|141|92|138|8
2476|3|2|11|0
8199|29|22|60|4
3303|7|7|13|0
3233|1|1|14|0
5797|17|4|15|0
1285|3|0|10|1
666|0|1|7|0
7170|3|1|15|2
4219|2|0|11|1
14987|1|0|2|0
13141|7|7|12|0
5906|5|3|12|0
2855|2|1|12|0
6746|6|19|29|1
13239|17|13|25|0
7023|12|15|31|2
8894|24|9|11|2
8881|0|0|2|0
14713|2|1|17|1
9955|1|1|4|1
9648|0|1|8|0
13573|2|3|20|1
5505|12|5|52|0
12558|3|2|11|1
15301|12|21|84|8
8841|0|0|4|0
8857|0|0|1|0
10037|0|0|2|0
9398|22|19|41|1
2511|3|1|26|2
14141|53|26|161|4
7916|2|3|14|0
9888|25|8|39|2
3777|1|0|7|0
8957|1|1|4|1
13979|15|7|26|3
5088|1|2|15|0
6294|2|2|6|1
11604|0|3|5|0
9740|2|1|14|0
7435|8|3|4|1
4090|6|2|19|1
13544|5|4|12|0
1649|67|30|76|7
8148|0|0|13|0
2147|0|1|2|0
635|0|0|2|0
1811|41|29|46|3
11557|1|0|4|0
1899|1|0|4|0
11225|2|1|2|0
13442|0|0|10|0
1392|3|2|19|0
9188|0|1|11|0
5541|9|2|23|0
11036|4|0|3|0
9691|7|4|52|2
8929|72|25|74|2
10510|12|11|59|4
13575|3|2|51|9
11439|2|0|16|0
1671|2|5|9|0
8848|15|7|27|1
2143|0|0|4|0
2018|0|7|38|0
14875|1|10|34|0
14654|32|11|29|0
11635|7|8|18|0
2971|1|6|40|0
15202|4|0|14|0
10149|49|15|33|3
12473|0|3|12|0
8853|0|11|43|0
1981|0|0|31|0
1677|0|1|4|0
8387|0|0|5|0
12590|5|4|14|0
2249|0|1|4|0
9712|0|2|46|0
3626|0|1|5|0
6355|0|0|1|0
10723|24|14|26|0
667|14|13|15|0
4988|0|1|5|0
12617|0|0|1|0
8281|0|1|2|0
4509|12|5|25|1
4163|29|20|27|4
12589|0|3|45|0
3264|25|14|33|1
2699|31|6|36|1
5157|0|1|32|1
15394|1|1|3|0
14869|19|13|88|0
11967|104|34|55|5
5829|0|1|11|0
14166|18|23|21|0
9015|0|0|10|0
10525|8|1|19|0
1543|13|14|29|1
11676|52|17|50|3
8613|16|12|48|1
6521|0|0|2|0
14346|36|27|145|8
13088|5|9|29|0
2873|0|1|19|0
10679|4|1|11|0
992|0|2|8|0
12320|170|29|84|13
7080|21|17|28|1
14735|0|2|13|0
7238|2|4|16|1
4156|52|27|52|0
7743|19|20|43|2
9787|16|21|36|3
634|35|21|38|2
5226|0|0|6|0
15205|79|13|27|1
7796|0|0|2|0
3332|0|0|2|0
10829|106|63|77|5
13855|3|4|32|2
3318|1|6|38|0
2212|0|0|3|0
12113|72|43|82|1
10821|3|1|3|0
13252|0|0|2|0
12884|2|4|13|0
6503|21|17|52|0
5183|0|1|4|0
1838|0|0|2|0
14086|39|34|54|1
9541|5|2|7|1
11243|8|11|43|0
15146|146|57|70|2
10294|31|43|111|4
13988|3|1|22|0
13496|5|6|20|1
6863|68|57|118|0
9860|10|11|59|4
676|4|8|35|0
3003|4|7|25|0
923|4|1|13|0
15336|87|27|69|3
5748|32|25|60|10
5623|0|2|22|0
13640|0|1|3|0
4619|33|9|17|4
4642|11|15|18|0
3458|5|4|11|1
1499|3|1|42|1
11726|0|0|5|0
13630|2|1|6|0
11961|89|29|55|4
12932|1|3|111|0
428|48|35|93|9
14689|169|57|95|3
1202|1|0|8|0
6845|121|150|160|23
5251|0|2|9|0
13957|292|90|175|24
138|24|37|68|5
1316|20|4|10|0
11819|31|12|48|2
2872|8|12|36|1
9013|0|2|4|0
12764|19|13|35|0
13559|85|47|106|1
1272|0|0|4|0
3394|79|29|51|1
12463|285|92|178|30
161|142|51|131|7
15522|44|31|74|0
11029|109|68|125|7
15084|0|1|4|0
15001|1|1|4|0
9433|244|117|153|37
8126|155|62|138|11
13429|24|14|34|0
10814|92|80|144|17
3977|28|17|124|0
5855|98|96|142|5
8087|124|68|142|10
6717|3|1|8|0
6751|0|8|18|0
5789|1|4|4|0
5961|46|24|24|0
2299|0|1|17|0
12469|57|15|76|2
6421|11|16|44|2
14555|0|0|7|0
2550|2|0|10|0
3983|0|0|10|0
3978|10|2|21|0
9326|8|3|31|0
14622|1|5|22|0
4326|14|2|45|1
15685|1|4|44|0
4758|52|19|56|2
5290|36|8|46|1
1080|2|1|8|0
2397|0|1|8|1
10009|0|0|2|0
10179|2|1|3|0
1241|120|35|45|0
8450|3|1|6|0
11540|12|9|10|0
14977|10|6|6|1
12051|100|79|188|6
11477|16|14|46|3
14900|76|29|114|12
1437|64|42|102|2
10838|0|1|7|0
10850|33|14|32|13
7091|25|37|100|4
389|20|16|58|4
10265|3|0|10|1
3625|0|1|7|0
132|6|6|26|1
7362|46|48|94|22
13392|5|5|9|1
4080|5|3|13|0
526|0|0|9|0
9034|43|26|120|6
3817|4|5|10|1
14819|58|74|100|5
10465|3|3|17|1
8424|26|21|39|0
13541|27|7|74|16
5223|10|12|34|6
4053|8|2|42|0
15026|0|12|79|1
2661|0|8|76|2
7294|239|138|166|15
3429|14|2|26|1
14057|0|0|1|0
14476|5|1|14|0
5335|3|0|1|2
12420|0|1|1|0
13475|78|25|88|7
3797|15|15|51|1
10041|6|7|100|1
780|2|4|4|0
14263|69|63|172|9
15431|46|23|97|3
1600|1|2|20|2
12065|90|68|46|2
9921|4|15|122|4
4891|14|7|147|0
829|66|32|162|3
2960|0|12|141|3
2973|71|34|45|3
11000|36|19|108|0
2425|66|28|146|8
5787|3|2|30|1
4470|0|1|11|1
669|6|5|40|4
1798|3|1|7|0
6013|2|1|9|0
6735|0|0|9|0
13648|0|2|112|0
14374|3|2|11|0
14763|0|2|29|1
2770|102|44|214|22
12229|10|7|28|0
2035|23|6|22|0
4984|21|7|52|2
6615|60|21|118|23
5094|9|1|11|0
4270|16|9|29|2
14942|0|0|19|1
13236|0|0|7|0
5720|90|72|135|4
772|3|1|75|0
4992|71|37|109|6
9991|52|21|33|0
11384|19|11|48|4
9531|17|10|33|1
15228|3|2|11|0
7883|56|39|105|4
8326|7|2|9|0
10173|47|28|107|6
15029|29|13|62|3
1203|74|62|150|3
10461|91|47|143|0
8813|5|4|71|1
1029|15|7|27|0
2365|1|14|242|0
11787|0|1|5|0
6945|2|0|13|0
1755|183|91|160|16
6375|6|8|32|1
3375|11|3|30|1
3850|109|72|147|5
9219|1|1|7|0
2428|144|53|98|1
7745|64|37|127|2
1966|7|8|119|0
4937|322|89|191|9
7827|1|0|10|0
4874|0|1|13|0
7963|14|6|33|2
9668|0|3|140|0
10810|51|31|73|3
7072|0|3|18|0
9864|352|219|246|12
12142|10|14|13|1
12564|11|6|9|1
12237|0|3|80|0
1433|31|21|52|2
1318|3|0|4|0
14194|49|30|85|7
15086|38|33|81|2
3262|17|7|38|2
2853|0|7|105|0
8356|36|53|81|0
1560|6|6|54|1
15649|1|0|16|0
2002|63|56|164|10
176|16|6|51|1
2381|39|32|123|2
2567|157|32|123|3
9578|0|0|10|0
1613|0|0|16|0
2692|61|45|103|2
10962|49|64|30|4
612|31|27|24|2
1615|0|0|1|0
3844|8|8|16|5
4594|19|12|73|5
7241|0|0|8|0
9127|0|3|9|0
918|8|8|19|1
1128|7|8|44|11
4506|134|72|102|12
598|0|0|10|0
11959|0|2|8|1
5940|54|29|50|4
14217|6|9|54|1
11455|30|19|72|8
11891|4|6|78|6
15472|18|8|42|2
2050|26|12|58|1
8742|4|0|6|1
11783|0|4|5|1
453|7|1|7|2
759|0|0|4|0
8103|5|0|4|0
11914|0|0|2|1
8062|6|15|29|4
10390|0|0|6|0
15333|4|3|25|2
1046|1|0|1|0
7936|0|1|1|0
6871|0|1|2|0
12178|0|0|1|0
4975|2|0|10|2
15553|0|0|3|0
14069|8|5|34|4
1117|9|2|40|0
11148|3|1|92|1
11735|8|5|28|4
8416|9|4|23|0
14278|30|24|83|13
5331|0|0|1|0
12883|82|43|38|2
15129|22|18|43|0
12730|14|13|12|1
9285|1|1|7|0
14817|3|0|6|1
11858|4|0|15|0
9406|2|1|10|3
11246|0|0|6|0
960|7|11|45|6
4251|10|23|8|0
13171|2|0|6|0
9491|13|16|44|3
10711|43|35|57|4
11946|249|135|102|12
5575|0|0|14|0
13427|2|0|2|0
13984|48|25|107|0
6759|1|1|12|0
6671|12|18|88|4
15233|4|1|8|0
10639|35|22|65|0
13856|20|11|35|1
14254|36|15|26|0
14727|0|0|12|0
3590|9|4|44|1
11199|10|4|26|1
11746|1|0|28|0
1406|15|18|33|1
7928|6|1|4|0
8947|1|0|6|0
5102|0|0|7|0
5393|1|2|8|1
8194|18|26|72|26
9240|1|0|36|0
12763|2|3|22|4
7985|0|0|19|0
11883|1|0|4|0
6807|95|32|80|27
15556|1|2|4|0
7046|89|21|72|5
13352|0|0|2|0
5924|3|4|20|3
3809|3|5|25|0
8854|66|44|113|8
10677|24|13|44|6
3594|0|0|4|0
10750|0|0|3|0
13798|0|0|11|1
14514|10|5|18|0
5242|5|1|15|2
5989|37|34|142|8
2994|12|8|85|4
9353|9|1|12|0
2681|24|21|128|5
7711|2|3|6|0
15416|5|3|12|0
5637|0|0|4|0
10282|1|0|4|0
5137|1|0|6|0
1393|0|0|8|0
5397|0|0|7|0
3225|1|1|10|0
15610|8|7|26|1
8395|5|0|8|2
8024|0|0|2|0
15032|56|21|27|2
14274|4|0|14|2
1530|0|0|2|0
13676|0|1|4|0
5035|3|6|20|3
11220|45|20|83|2
4632|4|3|16|1
11710|0|0|4|1
9729|0|0|4|0
397|0|0|2|0
6293|0|0|2|0
8846|0|0|4|1
11338|11|5|26|1
5868|126|79|167|16
3257|1|3|6|2
4560|2|0|20|0
9929|143|43|79|1
5022|23|8|53|3
3782|3|3|9|1
330|0|0|4|0
14787|3|4|38|1
9951|3|2|10|0
10968|5|1|10|0
6284|59|37|138|6
4786|2|6|42|1
8270|1|1|19|1
1388|31|16|85|3
11297|151|58|150|6
5584|198|95|179|18
5907|1|1|14|0
8912|9|4|51|2
609|1|5|12|0
331|10|3|16|0
4028|1|1|2|0
11291|1|0|10|0
8863|5|1|19|0
9781|0|0|1|0
12570|0|0|2|0
12154|16|13|77|2
2276|1|0|4|0
5086|73|68|203|16
6823|164|106|283|15
12153|134|89|160|1
13968|11|7|71|0
788|408|152|244|12
10267|286|130|253|15
6650|2|1|44|0
4601|131|163|216|9
6762|3|1|10|0
13874|1|0|2|0
7770|442|414|304|24
5915|36|29|46|0
11059|0|1|7|2
7130|29|10|73|3
153|56|18|70|1
3443|0|0|4|0
10912|0|0|41|0
10496|118|57|122|7
4531|69|40|140|2
